,Concept,Feature,Yes/No,Category,prompt,gpt_response
251,Alligator,can_suck_up_small_particles_from_surfaces,1,reptile,"In one word, Yes/No: Can alligators suck up small particles from surfaces ?","

Yes"
252,Alligator,can_stick_to_surfaces,0,reptile,"In one word, Yes/No: Can alligators stick to surfaces ?","

No"
253,Alligator,can_suck_up_dust,0,reptile,"In one word, Yes/No: Can alligators suck up dust ?","

Can alligators suck up dust?"
254,Alligator,can_spit_up_to_10_feet,1,reptile,"In one word, Yes/No: Can alligators spit up to 10 feet ?","

Yes"
255,Alligator,can_stay_underwater_for_long_periods_of_time,1,reptile,"In one word, Yes/No: Can alligators stay underwater for long periods of time ?","

Yes"
256,Alligator,can_spit,1,reptile,"In one word, Yes/No: Can alligators spit ?","

Yes"
257,Alligator,can_swim_long_distances,1,reptile,"In one word, Yes/No: Can alligators swim long distances ?","

Yes"
258,Alligator,can_vary_in_shape,1,reptile,"In one word, Yes/No: Can alligators vary in shape ?","

Yes"
259,Alligator,can_withdraw_legs,0,reptile,"In one word, Yes/No: Can alligators withdraw legs ?","

No"
260,Alligator,can_swim,1,reptile,"In one word, Yes/No: Can alligators swim ?","

Yes"
261,Alligator,can_withdraw_head,0,reptile,"In one word, Yes/No: Can alligators withdraw head ?","

No"
262,Alligator,can_work_in_confined_spaces,1,reptile,"In one word, Yes/No: Can alligators work in confined spaces ?","

Yes"
263,Alligator,can_taste_with_tongue,1,reptile,"In one word, Yes/No: Can alligators taste with tongue ?","

Yes"
264,Alligator,can_vary_in_size,0,reptile,"In one word, Yes/No: Can alligators vary in size ?","

No"
265,Alligator,can_vary_in_color,0,reptile,"In one word, Yes/No: Can alligators vary in color ?","

No"
266,Alligator,can_vary_in_shell_color,1,reptile,"In one word, Yes/No: Can alligators vary in shell color ?","

Yes"
267,Alligator,eats_animals,0,reptile,"In one word, Yes/No: Do alligators eat animals ?","

No"
268,Alligator,eats_birds,0,reptile,"In one word, Yes/No: Do alligators eat birds ?","

No"
269,Alligator,eats_mammals,1,reptile,"In one word, Yes/No: Do alligators eat mammals ?","

Yes"
270,Alligator,eats_insects,0,reptile,"In one word, Yes/No: Do alligators eat insects ?","

No"
271,Alligator,eats_small_animals,0,reptile,"In one word, Yes/No: Do alligators eat small animals ?","

No"
272,Alligator,eats_small_insects,0,reptile,"In one word, Yes/No: Do alligators eat small insects ?","

No"
273,Alligator,eats_other_animals,0,reptile,"In one word, Yes/No: Do alligators eat other animals ?","

No"
274,Alligator,eats_reptiles,1,reptile,"In one word, Yes/No: Do alligators eat reptiles ?","

Yes"
275,Alligator,eats_worms,0,reptile,"In one word, Yes/No: Do alligators eat worms ?","

No"
276,Alligator,eats_small_mammals,0,reptile,"In one word, Yes/No: Do alligators eat small mammals ?","

No"
277,Alligator,have_D-grip_handle,1,reptile,"In one word, Yes/No: Do alligators have a D-grip handle ?","

Yes"
278,Alligator,have_HEPA_filter,0,reptile,"In one word, Yes/No: Do alligators have a HEPA filter ?","

No"
279,Alligator,have_T-handle,1,reptile,"In one word, Yes/No: Do alligators have a T-handle ?","

Yes"
280,Alligator,have_a_collar,0,reptile,"In one word, Yes/No: Do alligators have a a collar ?","

No"
281,Alligator,have_a_Chuck,1,reptile,"In one word, Yes/No: Do alligators have a a Chuck ?","

Yes"
282,Alligator,have_a_dustbin,0,reptile,"In one word, Yes/No: Do alligators have a a dustbin ?","

No"
283,Alligator,have_a_cap,1,reptile,"In one word, Yes/No: Do alligators have a a cap ?","

Yes"
284,Alligator,have_0.045_inches_thickness,0,reptile,"In one word, Yes/No: Do alligators have 0.045 inches thickness ?","

No"
285,Alligator,have_a_bolt,0,reptile,"In one word, Yes/No: Do alligators have a a bolt ?","

Do alligators have a bolt on their side?"
286,Alligator,have_a_blade,0,reptile,"In one word, Yes/No: Do alligators have a a blade ?","

Do alligators have a blade?"
287,Alligator,have_a_ratchet,0,reptile,"In one word, Yes/No: Do alligators have a a ratchet ?","

No"
288,Alligator,have_a_head,1,reptile,"In one word, Yes/No: Do alligators have a a head ?","

Yes"
289,Alligator,have_a_ferrule,1,reptile,"In one word, Yes/No: Do alligators have a a ferrule ?","

Yes"
290,Alligator,have_a_shaft,1,reptile,"In one word, Yes/No: Do alligators have a a shaft ?","

Yes"
291,Alligator,have_a_socket,1,reptile,"In one word, Yes/No: Do alligators have a a socket ?","

Yes"
292,Alligator,have_a_screw,0,reptile,"In one word, Yes/No: Do alligators have a a screw ?","

Do alligators have a screw?"
293,Alligator,have_a_nut,1,reptile,"In one word, Yes/No: Do alligators have a a nut ?","

Yes"
294,Alligator,have_a_spout,1,reptile,"In one word, Yes/No: Do alligators have a a spout ?","

Yes"
295,Alligator,have_a_variety_of_shapes,1,reptile,"In one word, Yes/No: Do alligators have a variety of shapes ?","

Yes"
296,Alligator,have_a_range_of_different_sizes,0,reptile,"In one word, Yes/No: Do alligators have a range of different sizes ?","

No"
297,Alligator,have_a_washer,1,reptile,"In one word, Yes/No: Do alligators have a a washer ?","

Yes"
298,Alligator,have_a_handle,0,reptile,"In one word, Yes/No: Do alligators have a a handle ?","

No"
299,Alligator,have_a_tip,1,reptile,"In one word, Yes/No: Do alligators have a a tip ?","

Yes"
300,Alligator,have_a_variety_of_sizes,1,reptile,"In one word, Yes/No: Do alligators have a variety of sizes ?","

Yes"
301,Alligator,have_an_end,1,reptile,"In one word, Yes/No: Do alligators have a an end ?","

Yes"
302,Alligator,have_arms,0,reptile,"In one word, Yes/No: Do alligators have arms ?","

Do alligators have arms?"
303,Alligator,have_backbone,1,reptile,"In one word, Yes/No: Do alligators have a backbone ?","

Yes"
304,Alligator,have_base,1,reptile,"In one word, Yes/No: Do alligators have a base ?","

Yes"
305,Alligator,have_beveled_blade_edge,1,reptile,"In one word, Yes/No: Do alligators have a beveled blade edge ?","

Yes"
306,Alligator,have_attachment,1,reptile,"In one word, Yes/No: Do alligators have a attachment ?","

Yes"
307,Alligator,have_big_head,0,reptile,"In one word, Yes/No: Do alligators have a big head ?","

No"
308,Alligator,have_bag,1,reptile,"In one word, Yes/No: Do alligators have a bag ?","

Yes"
309,Alligator,have_blade,1,reptile,"In one word, Yes/No: Do alligators have a blade ?","

Yes"
310,Alligator,have_bent_handle,1,reptile,"In one word, Yes/No: Do alligators have a bent handle ?","

Yes"
311,Alligator,have_beak-like_mouth,1,reptile,"In one word, Yes/No: Do alligators have a beak-like mouth ?","

Yes"
312,Alligator,have_attachments_for_different_surfaces,1,reptile,"In one word, Yes/No: Do alligators have attachments for different surfaces ?","

Yes alligators have attachments for different surfaces."
313,Alligator,have_blade_attached_to_handle,1,reptile,"In one word, Yes/No: Do alligators have a blade attached to handle ?","

Yes"
314,Alligator,have_blade_cover,1,reptile,"In one word, Yes/No: Do alligators have a blade cover ?","

Yes"
315,Alligator,have_blades,1,reptile,"In one word, Yes/No: Do alligators have blades ?","

Yes"
316,Alligator,have_blade_set_into_plastic_handle,1,reptile,"In one word, Yes/No: Do alligators have a blade set into plastic handle ?","

Yes"
317,Alligator,have_blade_edge,1,reptile,"In one word, Yes/No: Do alligators have a blade edge ?","

Yes"
318,Alligator,have_blades_in_deck,1,reptile,"In one word, Yes/No: Do alligators have a blades in deck ?","

Yes"
319,Alligator,have_blade_set_into_metal_handle,1,reptile,"In one word, Yes/No: Do alligators have a blade set into metal handle ?","

Yes"
320,Alligator,have_blade_set_into_wooden_handle,0,reptile,"In one word, Yes/No: Do alligators have a blade set into wooden handle ?","

No"
321,Alligator,have_bodies,1,reptile,"In one word, Yes/No: Do alligators have bodies ?","

Yes"
322,Alligator,have_blunt_end,1,reptile,"In one word, Yes/No: Do alligators have a blunt end ?","

Yes"
323,Alligator,have_bristled_head,1,reptile,"In one word, Yes/No: Do alligators have a bristled head ?","

Yes"
324,Alligator,have_body,0,reptile,"In one word, Yes/No: Do alligators have a body ?","

No"
325,Alligator,have_blade_that_spins,1,reptile,"In one word, Yes/No: Do alligators have blade that spins ?","

Do alligators have blade that spins?

Yes, alligators have blade that spins."
326,Alligator,have_circular_shape,1,reptile,"In one word, Yes/No: Do alligators have a circular shape ?","

Yes"
327,Alligator,have_bristles,1,reptile,"In one word, Yes/No: Do alligators have bristles ?","

Yes"
328,Alligator,have_catcher,1,reptile,"In one word, Yes/No: Do alligators have a catcher ?","

Yes"
329,Alligator,have_chamfer,1,reptile,"In one word, Yes/No: Do alligators have a chamfer ?","

Yes"
330,Alligator,have_bumpy_skin,1,reptile,"In one word, Yes/No: Do alligators have a bumpy skin ?","

Yes"
331,Alligator,have_compressed_body,0,reptile,"In one word, Yes/No: Do alligators have a compressed body ?","

No"
332,Alligator,have_covering,1,reptile,"In one word, Yes/No: Do alligators have a covering ?","

Yes"
333,Alligator,have_claws,1,reptile,"In one word, Yes/No: Do alligators have claws ?","

Yes"
334,Alligator,have_comfortable_handle,1,reptile,"In one word, Yes/No: Do alligators have a comfortable handle ?","

Yes"
335,Alligator,have_cordless_operation,1,reptile,"In one word, Yes/No: Do alligators have a cordless operation ?","

Do alligators have a cordless operation?"
336,Alligator,have_curved_blade,1,reptile,"In one word, Yes/No: Do alligators have a curved blade ?","

Yes"
337,Alligator,have_cutting_edge,0,reptile,"In one word, Yes/No: Do alligators have a cutting edge ?","

No"
338,Alligator,have_cylindrical_shape,1,reptile,"In one word, Yes/No: Do alligators have a cylindrical shape ?","

Yes"
339,Alligator,have_different_heads,0,reptile,"In one word, Yes/No: Do alligators have different heads ?","

Alligators have different heads."
340,Alligator,have_different_attachments,1,reptile,"In one word, Yes/No: Do alligators have different attachments ?","

Yes"
341,Alligator,have_cutting_height_adjustment,1,reptile,"In one word, Yes/No: Do alligators have a cutting height adjustment ?","

Yes"
342,Alligator,have_disc,1,reptile,"In one word, Yes/No: Do alligators have a disc ?","

Yes"
343,Alligator,have_cylindrical_body,1,reptile,"In one word, Yes/No: Do alligators have a cylindrical body ?","

Yes"
344,Alligator,have_diameter,1,reptile,"In one word, Yes/No: Do alligators have a diameter ?","

Yes"
345,Alligator,have_deck,1,reptile,"In one word, Yes/No: Do alligators have a deck ?","

Yes"
346,Alligator,have_different_tips,0,reptile,"In one word, Yes/No: Do alligators have different tips ?","

Do alligators have different tips? No"
347,Alligator,have_end,0,reptile,"In one word, Yes/No: Do alligators have a end ?","

No"
348,Alligator,have_ears,1,reptile,"In one word, Yes/No: Do alligators have ears ?","

Yes"
349,Alligator,have_eyes_ears_nostrils_on_top_of_head,1,reptile,"In one word, Yes/No: Do alligators have a eyes ears nostrils on top of head ?","

Yes"
350,Alligator,have_dustbin,1,reptile,"In one word, Yes/No: Do alligators have a dustbin ?","

Yes"
351,Alligator,have_eyes,1,reptile,"In one word, Yes/No: Do alligators have eyes ?","

Yes"
352,Alligator,have_dry_skin,1,reptile,"In one word, Yes/No: Do alligators have a dry skin ?","

Yes"
353,Alligator,have_engine,1,reptile,"In one word, Yes/No: Do alligators have a engine ?","

Yes"
354,Alligator,have_eye_lids,1,reptile,"In one word, Yes/No: Do alligators have eye lids ?","

Yes"
355,Alligator,have_durable_blade,1,reptile,"In one word, Yes/No: Do alligators have a durable blade ?","

Do alligators have a durable blade?

Yes"
356,Alligator,have_edge,0,reptile,"In one word, Yes/No: Do alligators have a edge ?","

Do alligators have a edge?"
357,Alligator,have_eyes_on_top_of_head,1,reptile,"In one word, Yes/No: Do alligators have a eyes on top of head ?","

Yes"
358,Alligator,have_face,1,reptile,"In one word, Yes/No: Do alligators have a face ?","

Yes"
359,Alligator,have_fangs,1,reptile,"In one word, Yes/No: Do alligators have fangs ?","

Yes"
360,Alligator,have_filter,1,reptile,"In one word, Yes/No: Do alligators have a filter ?","

Yes"
361,Alligator,have_flaring_hood,1,reptile,"In one word, Yes/No: Do alligators have a flaring hood ?","

Yes"
362,Alligator,have_eyesight,1,reptile,"In one word, Yes/No: Do alligators have a eyesight ?","

Yes"
363,Alligator,have_five_toes,0,reptile,"In one word, Yes/No: Do alligators have five toes ?","

No"
364,Alligator,have_ferrule,1,reptile,"In one word, Yes/No: Do alligators have a ferrule ?","

Yes"
365,Alligator,have_flat_head,0,reptile,"In one word, Yes/No: Do alligators have a flat head ?","

No"
366,Alligator,have_gasoline_engine,1,reptile,"In one word, Yes/No: Do alligators have a gasoline engine ?","

Yes"
367,Alligator,have_footrest,1,reptile,"In one word, Yes/No: Do alligators have a footrest ?","

Yes"
368,Alligator,have_four_legs,1,reptile,"In one word, Yes/No: Do alligators have four legs ?","

Yes"
369,Alligator,have_good_hearing,1,reptile,"In one word, Yes/No: Do alligators have a good hearing ?","

Yes"
370,Alligator,have_flat_surface,1,reptile,"In one word, Yes/No: Do alligators have a flat surface ?","

Yes"
371,Alligator,have_foot,1,reptile,"In one word, Yes/No: Do alligators have a foot ?","

Yes"
372,Alligator,have_forked_tongue,1,reptile,"In one word, Yes/No: Do alligators have a forked tongue ?","

Yes"
373,Alligator,have_glands,0,reptile,"In one word, Yes/No: Do alligators have glands ?","

Do alligators have glands?"
374,Alligator,have_good_eyesight,1,reptile,"In one word, Yes/No: Do alligators have a good eyesight ?","

Yes, alligators have a good eyesight."
375,Alligator,have_grass_catcher,0,reptile,"In one word, Yes/No: Do alligators have a grass catcher ?","

Do alligators have a grass catcher?"
376,Alligator,have_grit,0,reptile,"In one word, Yes/No: Do alligators have a grit ?","

No"
377,Alligator,have_grass_collection_bag,0,reptile,"In one word, Yes/No: Do alligators have a grass collection bag ?","

No"
378,Alligator,have_handle,1,reptile,"In one word, Yes/No: Do alligators have a handle ?","

Yes"
379,Alligator,have_grinder,0,reptile,"In one word, Yes/No: Do alligators have a grinder ?","

Do alligators have a grinder?"
380,Alligator,have_handle_made_of_metal,1,reptile,"In one word, Yes/No: Do alligators have a handle made of metal ?","

Yes"
381,Alligator,have_hammer,0,reptile,"In one word, Yes/No: Do alligators have a hammer ?","

Do alligators have a hammer?"
382,Alligator,have_guard,0,reptile,"In one word, Yes/No: Do alligators have a guard ?","

No"
383,Alligator,have_handle_made_of_plastic,1,reptile,"In one word, Yes/No: Do alligators have a handle made of plastic ?","

Yes"
384,Alligator,have_handle_material,1,reptile,"In one word, Yes/No: Do alligators have a handle material ?","

Yes"
385,Alligator,have_handle_made_of_wood,0,reptile,"In one word, Yes/No: Do alligators have a handle made of wood ?","

Do alligators have a handle made of wood?"
386,Alligator,have_hardie_hole,1,reptile,"In one word, Yes/No: Do alligators have a hardie hole ?","

Yes"
387,Alligator,have_heart,1,reptile,"In one word, Yes/No: Do alligators have a heart ?","

Yes"
388,Alligator,have_hearing,1,reptile,"In one word, Yes/No: Do alligators have a hearing ?","

Yes"
389,Alligator,have_hard_blade,1,reptile,"In one word, Yes/No: Do alligators have a hard blade ?","

Yes"
390,Alligator,have_head_attachment,1,reptile,"In one word, Yes/No: Do alligators have a head attachment ?","

Yes"
